cohort_rule,age_rule,income_rule,debt_validity_rule,partial_panel_rule,full_panel_definition,n_households,n_complete_12_month_households,n_partial_panel_households,household_gap,complete_12_month_gap,partial_panel_gap,mean_abs_share_diff,max_abs_share_diff,borrow_share,borrow_and_save_share,save_share,total_count_abs_gap
inferred first interview,age 25-64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,exclude fifth-only panels,12 MTBI positive-total months,2549,1838,711,-194,-326,132,1.272850839473522,1.9092762592101948,7.327259213376695,30.582017045833677,62.090723740789805,520
inferred first interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI positive-total months,2622,1754,868,-121,-410,289,1.0345909759924012,1.5518864639884669,7.605189499837259,29.946696964151478,62.44811353601153,531
inferred first interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI positive-total months,2622,1754,868,-121,-410,289,1.0345909759924012,1.5518864639884669,7.605189499837259,29.946696964151478,62.44811353601153,531
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,exclude fifth-only panels,12 MTBI nonmissing-cost months,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,exclude fifth-only panels,12 MTBI record months,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,exclude fifth-only panels,FMLI interviews 2-5,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,exclude fifth-only panels,consecutive FMLI interviews 2-5,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,exclude fifth-only panels,12 MTBI nonmissing-cost months,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,exclude fifth-only panels,12 MTBI record months,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,exclude fifth-only panels,FMLI interviews 2-5,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,exclude fifth-only panels,consecutive FMLI interviews 2-5,2358,2014,344,-385,-150,-235,1.8639058201851586,2.795858730277736,8.40450776082399,30.39135096945375,61.204141269722264,535
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI positive-total months,2530,1839,691,-213,-325,112,1.5220317466029212,2.283047619904366,8.36721366363333,29.91583395627107,61.716952380095634,538
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting at earliest observed interview,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI positive-total months,2530,1839,691,-213,-325,112,1.5220317466029212,2.283047619904366,8.36721366363333,29.91583395627107,61.716952380095634,538
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI positive-total months,2589,1780,809,-154,-384,230,1.608771392985597,2.4131570894784247,8.690583741285119,29.722573348193247,61.586842910521575,538
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI positive-total months,2589,1780,809,-154,-384,230,1.608771392985597,2.4131570894784247,8.690583741285119,29.722573348193247,61.586842910521575,538
inferred public interview 2,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI positive-total months,2589,1780,809,-154,-384,230,1.608771392985597,2.4131570894784247,8.690583741285119,29.722573348193247,61.586842910521575,538
inferred public interview 2,age strictly between 25 and 64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI positive-total months,2589,1780,809,-154,-384,230,1.608771392985597,2.4131570894784247,8.690583741285119,29.722573348193247,61.586842910521575,538
inferred first interview,age 25-64 at interview 5,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI positive-total months,2615,1749,866,-128,-415,287,0.8277525341449262,1.2416288012172743,7.467949786993969,29.773679014223536,62.758371198782726,543
inferred first interview,age 25-64 at interview 5,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI positive-total months,2615,1749,866,-128,-415,287,0.8277525341449262,1.2416288012172743,7.467949786993969,29.773679014223536,62.758371198782726,543
earliest observed public interview,age 25-64 at interview 5,income/reporting at earliest observed interview,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI positive-total months,2525,1836,689,-218,-328,110,1.4459288716800138,2.1688933075200296,8.30441926964481,29.8644740378752,61.83110669247997,546
earliest observed public interview,age 25-64 at interview 5,income/reporting at earliest observed interview,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI positive-total months,2525,1836,689,-218,-328,110,1.4459288716800138,2.1688933075200296,8.30441926964481,29.8644740378752,61.83110669247997,546
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,FMLI interviews 2-5,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
earliest observed public interview,age 25-64 at earliest observed interview,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,consecutive FMLI interviews 2-5,2391,1968,423,-352,-196,-156,1.9095761245556773,2.864364186833484,8.321475049372328,30.54288913746122,61.135635813166516,548
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI nonmissing-cost months,2451,1905,546,-292,-259,-33,1.9802609860612008,2.9703914790917736,8.754814299353471,30.215577179738357,61.029608520908226,551
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,12 MTBI record months,2451,1905,546,-292,-259,-33,1.9802609860612008,2.9703914790917736,8.754814299353471,30.215577179738357,61.029608520908226,551
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,FMLI interviews 2-5,2451,1905,546,-292,-259,-33,1.9802609860612008,2.9703914790917736,8.754814299353471,30.215577179738357,61.029608520908226,551
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting throughout observed panel,valid flags plus explicit finance-charge record,retain fifth-only panels,consecutive FMLI interviews 2-5,2451,1905,546,-292,-259,-33,1.9802609860612008,2.9703914790917736,8.754814299353471,30.215577179738357,61.029608520908226,551
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI nonmissing-cost months,2451,1905,546,-292,-259,-33,1.9802609860612008,2.9703914790917736,8.754814299353471,30.215577179738357,61.029608520908226,551
fifth interview in 2001,age strictly between 25 and 64 at interview 5,income/reporting throughout observed panel,valid flags; absent balance record is zero,retain fifth-only panels,12 MTBI record months,2451,1905,546,-292,-259,-33,1.9802609860612008,2.9703914790917736,8.754814299353471,30.215577179738357,61.029608520908226,551
