QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20181,03641494,28,0,1,,A,,A,,A,1,D,2,D,,A,93,D,93,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03641504,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20181,03641504,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03641584,35,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,1,D
20181,03641584,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,93,D,93,D,93,D,,A,1,D
20181,03641644,6,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,50,E,50,E,77,E,79,E,76,E,53,E,51,E,54,E,,A,,A,,A,2,D,1,D
20181,03641654,44,0,1,,A,,A,,A,1,D,1,D,,A,45,E,45,E,50,E,85,E,85,E,80,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03641654,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,27,D,27,D,27,D,,A,1,D
20181,03641674,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20181,03641674,49,0,1,,A,1,D,,A,1,D,1,D,,A,40,E,40,E,40,E,75,E,75,E,75,E,35,E,35,E,35,E,,A,,A,,A,2,D,1,D
20181,03641684,15,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,42,E,42,E,38,E,20,E,20,E,24,E,,A,,A,,A,2,D,1,D
20181,03641714,33,0,1,,A,,A,2,D,1,D,1,D,,A,42,E,41,E,41,E,60,E,64,E,64,E,,A,,A,,A,68,E,65,E,65,E,2,D,1,D
20181,03641744,40,0,1,,A,,A,2,D,1,D,2,D,,A,16,E,16,E,16,E,,A,,A,,A,,A,,A,,A,24,E,24,E,24,E,2,D,1,D
20181,03641744,41,0,1,0.45,D,,A,,A,1,D,1,D,,A,18,E,21,E,17,E,46,E,53,E,41,E,,A,,A,,A,,A,,A,,A,1,D,2,D
20181,03641754,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20181,03641754,42,0,1,,A,1,D,,A,1,D,2,D,,A,43,E,44,E,44,E,,A,,A,,A,37,E,36,E,36,E,,A,,A,,A,2,D,1,D
20181,03641754,43,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03641814,34,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,47,E,49,E,68,E,70,E,68,E,38,E,38,E,38,E,,A,,A,,A,2,D,1,D
20181,03641814,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D
20181,03641854,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,129,D,130,D,130,D,,A,1,D
20181,03641854,46,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,149,D,149,D,149,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03641854,47,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03641874,117,0,1,,A,1,D,,A,1,D,1,D,,A,26,E,27,E,26,E,51,E,50,E,49,E,25,E,25,E,27,E,,A,,A,,A,1,D,1,D
20181,03641874,118,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20181,03641914,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,133,D,133,D,133,D,,A,1,D
20181,03641914,34,0,1,,A,,A,,A,1,D,1,D,,A,60,E,60,E,62,E,100,E,100,E,98,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03641934,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20181,03641934,23,0,1,,A,,A,,A,1,D,1,D,,A,23,E,23,E,24,E,60,E,60,E,59,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642004,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20181,03642004,22,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642014,12,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642024,13,0,1,,A,,A,,A,1,D,1,D,,A,35,D,35,D,35,D,0,D,0,D,0,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20181,03642034,21,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,1,D
20181,03642034,22,0,1,,A,,A,2,D,1,D,2,D,,A,101,E,98,E,102,E,,A,,A,,A,,A,,A,,A,99,E,102,E,98,E,2,D,1,D
20181,03642034,23,0,1,,A,,A,,A,1,D,1,D,,A,88,E,89,E,89,E,112,E,111,E,111,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642054,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20181,03642054,22,0,1,,A,,A,,A,1,D,1,D,,A,55,E,55,E,55,E,95,E,95,E,95,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642064,32,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,107,D,107,D,107,D,,A,,A,,A,,A,1,D
20181,03642064,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642104,58,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,163,D,163,D,163,D,,A,1,D
20181,03642104,59,0,1,,A,,A,,A,1,D,1,D,,A,30,D,30,D,30,D,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20181,03642114,10,0,1,,A,1,D,,A,1,D,1,D,,A,32,E,34,E,35,E,57,E,64,E,64,E,38,E,44,E,43,E,,A,,A,,A,2,D,1,D
20181,03642174,25,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D
20181,03642174,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20181,03642194,21,0,1,,A,1,D,,A,1,D,1,D,,A,48,E,48,E,48,E,79,E,79,E,79,E,33,E,33,E,33,E,,A,,A,,A,2,D,1,D
20181,03642194,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20181,03642204,30,0,1,,A,1,D,,A,1,D,1,D,,A,55,E,52,E,68,E,83,E,83,E,106,E,57,E,53,E,72,E,,A,,A,,A,2,D,1,D
20181,03642204,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,68,D,124,D,63,D,,A,1,D
20181,03642214,16,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,34,D,34,D,34,D,,A,,A,,A,,A,1,D
20181,03642244,68,0,1,,A,,A,2,D,1,D,2,D,,A,47,E,47,E,47,E,,A,,A,,A,,A,,A,,A,73,E,73,E,73,E,2,D,1,D
20181,03642244,69,0,1,,A,,A,,A,1,D,1,D,,A,35,E,36,E,36,E,50,E,49,E,49,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642294,19,0,1,,A,,A,,A,1,D,1,D,,A,64,E,64,E,64,E,105,E,105,E,105,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642304,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03642304,35,0,1,,A,,A,,A,1,D,1,D,,A,30,E,31,E,31,E,50,E,49,E,49,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642314,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,137,D,137,D,137,D,,A,1,D
20181,03642334,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,134,D,134,D,134,D,,A,1,D
20181,03642334,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642334,32,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642334,33,0,1,,A,,A,,A,2,D,1,D,3,D,,A,,A,,A,54,D,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642344,68,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,203,D,203,D,203,D,,A,1,D
20181,03642344,69,0,1,,A,,A,,A,1,D,2,D,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642354,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20181,03642354,27,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642394,34,0,1,,A,1,D,,A,1,D,2,D,,A,47,E,47,E,51,E,,A,,A,,A,53,E,53,E,57,E,,A,,A,,A,2,D,1,D
20181,03642394,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20181,03642404,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,178,D,178,D,178,D,,A,1,D
20181,03642404,38,0,1,,A,,A,,A,1,D,1,D,,A,49,E,50,E,49,E,86,E,85,E,86,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642424,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D,,A,1,D
20181,03642424,43,0,1,,A,,A,,A,1,D,1,D,,A,44,E,44,E,44,E,69,E,69,E,69,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642434,24,0,1,,A,1,D,,A,1,D,1,D,,A,29,E,29,E,29,E,51,E,51,E,51,E,35,E,35,E,35,E,,A,,A,,A,2,D,1,D
20181,03642444,21,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,,A,,A,1,D
20181,03642444,22,0,1,,A,,A,,A,1,D,1,D,,A,61,E,62,E,61,E,107,E,106,E,107,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642454,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642454,35,0,1,,A,1,D,2,D,1,D,2,D,,A,132,E,133,E,132,E,,A,,A,,A,111,E,111,E,113,E,207,E,206,E,205,E,2,D,1,D
20181,03642454,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20181,03642464,16,0,1,,A,1,D,,A,1,D,1,D,,A,45,D,45,D,45,D,71,D,71,D,71,D,24,D,24,D,24,D,,A,,A,,A,1,D,1,D
20181,03642464,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20181,03642474,28,0,1,,A,1,D,,A,1,D,1,D,,A,60,E,58,E,54,E,88,E,91,E,84,E,43,E,42,E,53,E,,A,,A,,A,2,D,1,D
20181,03642474,29,0,1,,A,,A,2,D,1,D,2,D,,A,84,E,83,E,83,E,,A,,A,,A,,A,,A,,A,131,E,132,E,132,E,2,D,1,D
20181,03642484,19,0,1,,A,1,D,2,D,1,D,1,D,,A,28,E,28,E,28,E,58,E,60,E,58,E,33,E,31,E,31,E,81,E,81,E,83,E,2,D,1,D
20181,03642494,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D
20181,03642504,56,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,207,D,207,D,207,D,,A,,A,,A,,A,1,D
20181,03642504,57,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,1,D
20181,03642534,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,1,D
20181,03642534,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,74,D,74,D,74,D,,A,1,D
20181,03642544,13,0,1,,A,1,D,,A,1,D,1,D,,A,56,G,58,G,46,G,98,G,99,G,81,G,40,G,43,G,33,G,,A,,A,,A,2,D,1,D
20181,03642564,59,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20181,03642564,60,0,1,,A,1,D,,A,1,D,2,D,,A,29,E,29,E,29,E,,A,,A,,A,26,E,26,E,26,E,,A,,A,,A,2,D,1,D
20181,03642564,61,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642584,27,0,1,,A,,A,,A,1,D,1,D,,A,47,E,48,E,48,E,82,E,81,E,81,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642584,28,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,26,D,26,D,26,D,,A,,A,,A,,A,1,D
20181,03642604,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20181,03642604,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642614,61,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,5,D,5,D,5,D,,A,,A,,A,,A,1,D
20181,03642614,62,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,119,D,119,D,119,D,,A,1,D
20181,03642614,63,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642694,8,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,180,D,180,D,180,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642714,48,0,1,,A,,A,2,D,1,D,2,D,,A,51,E,52,E,51,E,,A,,A,,A,,A,,A,,A,127,E,126,E,127,E,2,D,1,D
20181,03642714,49,0,1,,A,,A,,A,1,D,1,D,,A,65,E,65,E,65,E,120,E,120,E,120,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03642724,41,0,1,,A,1,D,2,D,1,D,2,D,,A,158,D,158,D,158,D,,A,,A,,A,38,E,38,E,46,E,83,E,83,E,75,E,1,D,1,D
20181,03642734,52,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,53,E,54,E,88,E,88,E,88,E,44,E,44,E,43,E,,A,,A,,A,2,D,1,D
20181,03642734,53,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,330,D,330,D,330,D,,A,1,D
20181,03642764,15,0,1,,A,,A,2,D,1,D,1,D,,A,96,E,98,E,24,E,148,E,152,E,37,E,,A,,A,,A,156,E,150,E,39,E,2,D,1,D
20181,03642774,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20181,03642774,22,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642784,52,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20181,03642784,53,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642824,59,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,1,D
20181,03642824,60,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642884,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20181,03642904,27,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642924,78,0,1,,A,1,D,,A,1,D,1,D,,A,75,E,75,E,75,E,131,E,130,E,130,E,44,E,45,E,45,E,,A,,A,,A,2,D,1,D
20181,03642924,79,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D
20181,03642944,21,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,47,D,47,D,47,D,,A,,A,,A,1,D,1,D
20181,03642984,22,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642984,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20181,03642984,24,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,,A,,A,,A,1,D
20181,03642994,39,0,1,,A,1,D,,A,1,D,1,D,,A,74,E,73,E,70,E,107,E,111,E,110,E,53,E,50,E,70,E,,A,,A,,A,2,D,1,D
20181,03643004,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20181,03643004,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643004,23,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643034,22,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,56,E,57,E,57,E,29,E,28,E,28,E,,A,,A,,A,1,D,1,D
20181,03643044,71,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,,A,,A,,A,1,D
20181,03643044,72,0,1,,A,,A,,A,1,D,2,D,,A,274,T,270,T,269,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643044,73,0,1,,A,,A,,A,1,D,1,D,,A,79,E,79,E,80,E,111,E,111,E,110,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03643054,38,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,,A,,A,1,D
20181,03643054,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,213,D,175,D,175,D,,A,1,D
20181,03643054,40,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643054,41,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643074,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20181,03643074,36,0,1,,A,,A,,A,1,D,1,D,,A,50,D,50,D,50,D,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20181,03643144,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,1,D
20181,03643144,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20181,03643174,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,74,D,74,D,74,D,,A,1,D
20181,03643194,43,0,1,,A,,A,2,D,1,D,2,D,,A,47,E,48,E,48,E,,A,,A,,A,,A,,A,,A,103,E,102,E,102,E,2,D,1,D
20181,03643194,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20181,03643194,45,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643194,46,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643214,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20181,03643234,47,0,1,,A,1,D,,A,1,D,1,D,,A,40,E,49,E,37,E,76,E,92,E,71,E,36,E,43,E,34,E,,A,,A,,A,1,D,1,D
20181,03643234,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20181,03643254,31,0,1,,A,1,D,,A,1,D,1,D,,A,54,E,53,E,53,E,111,E,111,E,112,E,60,E,61,E,60,E,,A,,A,,A,2,D,1,D
20181,03643254,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,187,D,187,D,187,D,,A,1,D
20181,03643274,9,0,1,,A,1,D,2,D,1,D,2,D,,A,44,E,46,E,44,E,,A,,A,,A,39,E,38,E,38,E,45,E,44,E,46,E,2,D,1,D
20181,03643354,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20181,03643354,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20181,03643354,39,0,1,,A,,A,,A,1,D,1,D,,A,36,E,36,E,36,E,64,E,64,E,64,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03643364,12,0,1,,A,,A,2,D,1,D,2,D,,A,38,E,40,E,40,E,,A,,A,,A,,A,,A,,A,42,E,40,E,40,E,2,D,1,D
20181,03643374,28,0,1,,A,1,D,,A,1,D,2,D,,A,63,E,64,E,63,E,,A,,A,,A,57,E,56,E,57,E,,A,,A,,A,2,D,1,D
20181,03643374,29,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643384,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20181,03643384,13,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643404,116,0,1,,A,,A,,A,1,D,1,D,,A,50,D,50,D,50,D,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20181,03643454,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,215,D,215,D,215,D,,A,1,D
20181,03643454,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20181,03643454,44,0,1,,A,,A,,A,1,D,1,D,,A,52,E,52,E,54,E,87,E,87,E,85,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03643534,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20181,03643534,14,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643534,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20181,03643554,19,0,1,,A,1,D,2,D,1,D,2,D,,A,79,E,79,E,81,E,,A,,A,,A,89,E,89,E,89,E,232,E,232,E,230,E,2,D,1,D
20181,03643554,20,0,1,,A,,A,,A,1,D,1,D,,A,43,E,42,E,43,E,87,E,88,E,87,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03643564,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20181,03643564,36,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643584,44,0,1,,A,1,D,2,D,1,D,1,D,1,D,0,F,23,E,23,E,0,F,41,E,40,E,,A,25,E,25,E,,A,46,E,47,E,2,D,1,D
20181,03643594,25,0,1,,A,,A,,A,1,D,1,D,,A,37,E,36,E,37,E,63,E,64,E,63,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03643624,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,8,D,8,D,8,D,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643624,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
